reviewId,userName,score,at,content,thumbsUpCount,appVersion,replyContent,repliedAt
31deb216-ac81-480c-b621-7d3949629ced,varun sharma,5,2026-01-05 09:07:06,this is an awesome platform,0,4.99.0,"Hi there, this is the best news we could receive! We're thrilled your experience was excellent. Keep Swiggying!
",2026-01-05 09:31:42
838f4968-b49e-4abb-b239-010d7761ec7e,Alone Creation's,5,2026-01-05 09:04:58,super,0,,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-05 09:12:59
8a25088d-7a55-401c-a1ff-6582ea9445d3,kamlesh sanwal,5,2026-01-05 08:40:14,nice,0,4.99.1,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-05 08:43:17
ecf4338e-9e0d-4b07-8bd1-61ede5ad08db,Ayush Srivastav,5,2026-01-05 08:27:42,so nice aap 😀,0,,We are happy to hear such positive feedback. 🙂,2026-01-05 08:32:49
2c8f36a4-5b5c-4d25-81c5-d370e40f3c57,Arvind V,1,2026-01-05 08:16:37,they should have informed me before cancelling order. I called them multiple times they said we will arrange delivery partner. after 1.30 minutes they refunded. store no was switch off .,0,4.99.0,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",2026-01-05 08:23:47
52d44dfe-9b1d-4e5c-bd0f-b0f3de272c0c,Done pradeep,5,2026-01-05 08:12:17,good,0,4.99.1,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-05 08:12:32
b654059c-47f3-40dd-8148-2b8ddce81226,Ravi Kumar,4,2026-01-05 07:50:18,help full ❤️,0,4.99.0,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",2026-01-05 07:52:30
dad34ba1-81f0-4b63-b70b-8a4599415b86,Ziya Rais,5,2026-01-05 07:46:50,very nice 👍👍👍 n good quality product and 💯 sure,0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-05 07:52:31
a0124de6-7580-4ac1-b521-b4c1d00d7730,Mahendra Harsana,5,2026-01-05 07:46:25,very good services fast and premium quality mantain,0,4.99.0,We are happy to hear such positive feedback. 🙂,2026-01-05 07:52:32
10082f2d-20c7-4ffb-9868-8d2d55d45689,Zia Uddin,5,2026-01-05 07:43:45,Nice,0,4.99.0,"Hi there, that's wonderful to hear! Your positive experience is our greatest reward. Keep Swiggying!",2026-01-05 08:05:45
7d1bf319-e732-4dfc-93e1-13353f4cc6c9,adi Narayanan,2,2026-01-05 07:03:04,package very bad all item damaged in the covr,0,4.99.0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2026-01-05 07:12:46
f1616586-0472-44ae-8b0b-99f08029b2e2,Taufiq Malkani,5,2026-01-05 06:23:48,👍,0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-05 06:32:52
6f78d0b5-4661-484f-8774-efabbff1cdb2,Noman J,1,2026-01-05 05:33:31,"From past 6-7 months, not a single voucher/offer in a le to redeem, always deny citing ""Something went wrong"" affiliates don't even provide with promo, they just redirect to Swiggy app, which behaves as if it's asking ""Who are you, what do you want, get lost"" so many cred discount vouchers are denied from applying, despite paying bills before due date also, even after months of waiting",0,,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2026-01-05 05:43:13
8012fba6-24ea-4320-8e34-add48b83323c,Insha Ansari,5,2026-01-05 04:30:37,veryyy good SW7BKMAW,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-05 04:32:42
d5136539-3115-4ddb-8e3a-bb8cdaf76214,Surendra Nath Saren,1,2026-01-05 04:14:26,ordered mesing,0,4.99.0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",2026-01-05 04:22:26
01a84860-f68c-40bd-b88b-1165ce9bbcd7,BHASKAR KUMAR,5,2026-01-05 03:31:38,nice,0,4.99.1,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying!
",2026-01-05 06:47:23
3a3ab745-5b0a-4e8f-867c-e082b69834a1,Aquib Khan,5,2026-01-05 03:12:31,ye baht hi aacha app hai,0,4.99.1,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-05 03:22:45
58186110-1db7-4bd8-a4c1-a8eafa343452,sanjayram A,1,2026-01-05 03:10:14,"worst experience, it showed order is preparing I waited for an hours when the delivery partner appeared to the restaurant after that order got canceled never gonna use swiggy again",0,4.99.0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2026-01-05 03:12:30
f172fd46-5c07-4feb-a68c-1b9790adebb7,Adil Malik,5,2026-01-05 03:03:41,good service 👍,0,4.96.4,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-05 03:12:31
4f7dd163-d7cc-4b49-be05-b4869072e0dd,Sourabh Sable,5,2026-01-05 02:43:59,good,0,4.99.0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2026-01-05 02:52:32
d572205e-6a9b-456a-a5c5-be496ef5fd12,Amit K,5,2026-01-05 02:35:55,so swet,0,4.99.0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-05 02:42:46
abc7b8ea-d04c-4c78-890b-db9e2f871578,varun semlani,1,2026-01-05 02:08:53,"reducing my star to 1 as when it comes to refund of money, there's is no proper response on email, every time false commitment and fraud company .",0,4.96.4,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2026-01-05 02:12:28
1fd2b23c-a892-444a-b9b8-8bdcbae194fe,Rashi Dhanuka,1,2026-01-05 02:03:05,"my user interface is stuck even after updating, clearing cache, reinstalling, etc etc etc etc.",0,4.99.1,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2026-01-05 02:12:28
5c2109bd-4aee-42a5-a26f-e1f9c113a514,Ramana Ravanan,1,2026-01-05 01:46:39,worst,0,4.96.4,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2026-01-05 01:52:32
b88f7ce6-dd59-4ae8-b25e-eecabcd8d22c,Rafeeq Malik,1,2026-01-05 01:45:01,"ordered noodles but received fried rice... when raised a complaint immediately with proper picture of what I had paid for and what I received...the chat ended stating complaint has been forwarded to higher department and they will contact through e mail...I received their mail stating nothing can be done and feedback will be shared to the restaurant....lik seriously.? if someone doesn't want to have rice and order's noodles...but by mistake they receive rice and nothing can be done..? shameless,",1,4.76.4,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2026-01-05 01:52:33
52281b6f-7510-46a8-b2b5-a2e944127a5f,Abinesh,4,2026-01-05 01:42:51,very good,0,4.99.0,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then 😊",2026-01-05 01:52:32
911f48c8-729a-49e4-825e-14318c421dc8,Shubham Pardeshi,1,2026-01-05 01:34:46,very much bad service they have provided to the customers and they are charging soo much fess from the customer and the order are also sooo much delayed deliver to the customer,0,4.99.0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",2026-01-05 01:50:34
b8324402-e418-4604-a5fa-022edea1a3a9,People Again,5,2026-01-05 01:21:03,ok,0,4.99.0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-05 01:22:49
d6272a6b-f4cd-46bc-a785-8394422d05ac,Rahul Athwal,3,2026-01-05 01:09:07,gud service,0,4.99.0,"We extend our gratitude for reviewing us. However, we do understand that there is room for improvement to achieve a 5-star from you. We look forward to hearing from you via mail addressed to swiggysocial@swiggy.in from your registered email address.",2026-01-05 01:12:32
bb3bbe36-3e1b-4cf0-816e-f61c96ea254e,Viji sivan,5,2026-01-05 01:04:39,super,0,4.99.1,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2026-01-05 01:12:32
e6f804ba-42a1-48cf-832e-106904b83fa2,Abdul Ali,1,2026-01-05 01:01:35,"placed my first order at 11.45 pm only because Swiggy showed me the delivery in 50 mins. it's 1 am now and Swiggy doesn't know where their partner is and how many years I have to wait more. I am in a hotel supposed to enjoy my vacation, thanks Swiggy for spoiling it",0,,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2026-01-05 01:02:31
aaa76091-9112-4337-b2bc-49ddd9511368,Tanu Shubham,5,2026-01-05 00:58:40,excellent,0,4.99.1,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-05 01:02:32
dba99351-4b35-46b2-94d3-1ae1a5f90576,Vishu Sahay1,5,2026-01-05 00:57:55,Best app,0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-05 01:02:31
f287799b-c74d-4be7-95ed-cfe87f8e54b7,Samar Mansuri,1,2026-01-05 00:48:11,worst experience....takes to much time to deliver in city like nashik,0,4.96.4,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2026-01-05 00:52:26
5fae4612-ad43-4b41-b035-3102fb79727c,Anmol Rajput,5,2026-01-05 00:41:38,good 👍,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-05 00:42:51
3ec0b629-170a-4fff-ae42-bc0b8688355b,Mr Jerrx,5,2026-01-05 00:30:50,good,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-05 00:32:35
f534c9dc-a1eb-4763-8edd-50db25d8a012,prashant kumar,5,2026-01-05 00:27:22,ok all,0,4.99.1,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-05 00:32:35
af9e750c-0f9f-4bdf-af8c-486653122e92,Shoyeb Shaikh,5,2026-01-05 00:27:19,Nice 👍,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-05 00:32:35
2b660638-b0c3-4615-8501-5b805823102f,Only Study,1,2026-01-05 00:25:39,useless app . taking orders that they cannot complete,0,4.99.0,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2026-01-05 00:32:34
474bd7f5-1bb0-4955-b909-a7efa4ae3750,RUCHITA RANYA,1,2026-01-05 00:24:20,"I ordered food from wow china,mysuru in which there was spillage issue as well as non veg label came in veg food...also we ordered spring rolls in which one piece came in a big box that also was wrong item some cheese roll..this is not acceptable...you have to escalate this issue ..this has happened many times...Swiggy doesn't give much options to customers...you should improve your customer service as well as refund options..and expand your help portal ..it is very inadequate... zomato is good",0,4.99.0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2026-01-05 00:32:36
f4974b63-f742-48d6-8ad1-f1bf5f5b43b0,HRS UAE,5,2026-01-05 00:23:30,good service,0,4.99.0,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2026-01-05 00:32:36
40f00434-f3f4-4444-aa85-056f15406091,bhavya pathak,1,2026-01-05 00:22:49,"HORRIBLE EXPERIENCE We ordered food from wow china,mysuru in which there was spillage issue as well as non veg label came in veg food,.also we ordered spring rolls in which one piece came in a big box that also was wrong item some cheese roll, this is not acceptable..you have to escalate this issue ..this has happened many times..Swiggy doesn't give much options to customers...you should improve your customer service as well as refund options..and expand your horrible help portal",0,4.99.0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2026-01-05 00:32:37
6a138f9b-26d9-4e8f-a4cd-52a03e21ab45,Tanveer Khan,1,2026-01-05 00:21:14,not good faurd Riders,0,4.99.0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2026-01-05 00:22:27
5519f215-b5cc-438e-a076-5eb0438000f6,girish vatnani,1,2026-01-05 00:19:39,worst assistant,0,4.99.0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2026-01-05 00:22:26
d2920ea2-702f-49e5-90da-f2fa2e97fac5,VIPIN PANDEY,5,2026-01-05 00:18:43,Nice ☺️,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-05 00:22:28
8bbf9f17-85b5-4e6d-8ebf-c1e3590b56a6,Ramneet Gill,1,2026-01-05 00:17:31,"it was used to be good but now food arrives cold, most of the time the quality or quantity is wrong but no solution is given. often the order delivered is wrong but no customer care or compensation is given. It ignores the customer satisfaction. today itself I ordered food which was delivered uncooked and when I tried to ask for compensation, it denied.",0,4.99.0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2026-01-05 00:22:26
caf2fdfe-6ff2-4082-bef9-e3b6158fc723,SADHIK SR,5,2026-01-05 00:16:19,Good,0,4.99.0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2026-01-05 00:22:25
1a2a4239-37fb-4355-b261-869f7899f7ed,Rajib Bairagya,4,2026-01-05 00:14:48,fabulous 😍,0,4.99.0,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",2026-01-05 00:22:27
1196c3aa-3279-4fdd-8c49-145ce5f0d6d2,kishan mer,5,2026-01-05 00:10:12,good,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-05 00:12:41
e308360f-e35c-41ec-a8c4-e8722f5f773e,Adnan Majeed,5,2026-01-05 00:09:17,good 👍🏻,0,4.99.0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2026-01-05 00:12:39
03ca4292-32a6-47ae-bbd9-1ad5e47c351b,Harsh Kohli,1,2026-01-05 00:08:54,zero customer support.my prepaid order money was taken as charges for cancellations fees for delivery agent froud,0,4.99.0,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",2026-01-05 00:12:39
2b651a42-c12b-4194-b19c-338ef293a01b,Chiku_.78,4,2026-01-05 00:08:19,best food,0,4.98.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",2026-01-05 00:12:39
117b908e-d1d1-4df9-9567-e4b090c6f615,Richa Gautam,1,2026-01-05 00:08:08,"I ordered food from wow china,mysuru in which there was spillage issue as well as non veg label came in veg food...also we ordered spring rolls in which one piece came in a big box that also was wrong item some cheese roll..this is not acceptable...you have to escalate this issue ..this has happened many times...Swiggy doesn't give much options to customers...you should improve your customer service as well as refund options..and expand your help portal ..it is very inadequate... zomato is much",0,4.99.0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2026-01-05 00:12:38
c0ff90fe-e278-4621-81dc-835c19a22203,Mir mustufa mir,5,2026-01-05 00:04:41,very well,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-05 00:12:40
360ae558-663c-4fb7-ba8d-7c166ee810f2,Dvn,1,2026-01-05 00:02:57,I have had worst experiences with this app my food got cancelled 3 times out of which 2 times they just kept delaying the cancellation by the they cancelled the order other nearby restaurants were closed so when I asked for some kind of compensation they just ask us to send like 50 emails to their support team which is of no use i have never faced this issue with any other delivery app matter of fact i once when I faced this issue with zomato they offered me a refund with coupon,0,4.99.0,"Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2026-01-05 00:12:38
c5ff8692-9013-4f03-9284-419348da9514,Ravi Shankar,1,2026-01-05 00:00:29,third class service wrong commitment never do pre payment,0,4.99.0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2026-01-05 00:02:25
828364c1-55a5-4859-b92a-c44420ff8a65,Mansi gupta,1,2026-01-04 23:59:49,worst service provider app. mene jitni bhi baar khana order kiya hai delivery partner hi assign nhi hota hai ghanto bhar wait karo and the bhuke sote hai,0,4.99.0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2026-01-05 00:02:25
a57c945f-5e2b-40a2-bcaf-a032e9d6360c,Paresh Barman,5,2026-01-04 23:58:29,good,0,4.99.0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2026-01-05 00:02:24
07cc6e3a-9ac3-4104-946a-5dba9c8c3cfa,Praveen Kumar Bheemarthi,5,2026-01-04 23:55:39,Check for Instant Claim Discount and Bank Offers to get the best deal.,0,4.99.0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-05 00:02:25
8537a451-a4b0-434a-b842-862ef9723d40,Anny Malik,5,2026-01-04 23:50:24,good,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 23:52:33
04ebb36e-d68f-4f95-a0d8-e3bbb5fc59ab,Think Big,1,2026-01-04 23:50:10,"I had an extremely poor experience with Swiggy. My order arrived 1 hour later than promised, causing a lot of inconvenience. Such delays are not expected from a service like this. Very disappointed, and I am considering uninstalling the app.",0,4.95.1,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2026-01-04 23:52:33
1ca7a92a-b4e9-4e24-a78b-f23a46732dfc,Khushi Chaudhary,4,2026-01-04 23:49:03,very good,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2026-01-04 23:52:34
4177162e-df87-4f03-9b7f-0ebfca929dc2,Shaik Abzalahamad,1,2026-01-04 23:46:54,"Swiggy is the most worst app in the Google app history.Swiggy plays an important role in public health in giving poison food to people.Restaurants wantedly give poison food means unhealthy food serving from Swiggy to people,that's why people and me also no refunds are given and no customer service.Swiggy earning commission from restaurants and advertising companies. Restaurants earning money from giving poisonous unhealthy food to people and looting money various methods various charges.",0,4.41.2,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2026-01-04 23:52:34
7c6c6e11-e7b4-478a-a89b-9fbbe6c6fb26,Ritu Raj,5,2026-01-04 23:46:00,okay,0,4.99.0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 23:52:32
4ee01b15-bdd0-4800-93f7-31fc965ffd04,dhamejani priya,5,2026-01-04 23:38:56,"Hi Swiggy thank you for delivering food for me ,I am living alone and no body is there to take care of me , I don't know cooking. Yesterday I had cold cough and fever i wanted to drink tea at 2 am and I got tea delivered at 2 am and that too at affordable cost , I can not thank enough on behalf of solo persons like me living far from hometown.",0,4.99.0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 23:42:45
189683b3-7bc1-4f14-a985-fa511a8e0122,Sabiya Iram,5,2026-01-04 23:36:53,❤️,0,4.99.0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 23:42:46
fc9fd3dc-e19e-4adc-a303-b6d5ea5fb12d,Avi Ghosh,5,2026-01-04 23:36:43,need more stock... but it's excellent,0,4.99.0,"Hey there, thank you for your support and the sweet 5 stars. We tend to reciprocate the same with our services to you. Keep Swiggying! 🙂",2026-01-05 00:37:02
90862eae-a077-4641-9a23-a1408d60831c,MD Sarfraz,5,2026-01-04 23:33:09,very good👍,0,4.99.0,We are happy to hear such positive feedback. 🙂,2026-01-04 23:42:45
c4d6d403-59d1-48e5-a559-9b1a56d6d5ca,Pratik Patadiya,5,2026-01-04 23:32:27,good👍,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 23:42:46
69c101b2-60f6-48e4-b18a-d12641579895,Rushikesh Barangule,3,2026-01-04 23:31:48,veri nice 🙂,0,4.99.0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 23:32:37
e572ce4b-2903-465f-b907-8d5a7ffbc8b1,Manoj Nagilla,5,2026-01-04 23:29:34,happy,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 23:32:35
8ed6ddb5-8312-41d4-9b0c-658fd3ae8cfe,Akash Ke ha 2,5,2026-01-04 23:27:07,amazing,0,4.99.1,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 23:32:38
d772c7e1-28fd-4926-b72f-814c6abfc9d6,Arjun Pun,5,2026-01-04 23:25:29,nice,0,4.99.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 23:32:34
7e052162-49d8-4b18-82e1-64500cc6c98f,SAINIYO ANAND,1,2026-01-04 23:25:08,Fraud company. They only take money no service and they deliver stale food.,0,,"Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2026-01-04 23:32:33
0e38a35c-f0cd-4394-ac53-1e37c27c8314,Rama Krishna,1,2026-01-04 23:24:52,"worst experience ,after restaurant closed order taken, no customer support only boat chat",0,4.99.0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2026-01-04 23:32:36
b51dee16-ded8-4ec3-b0fd-4ae42237ce90,Veera brahmaiah,5,2026-01-04 23:23:23,good,0,4.99.0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2026-01-04 23:32:34
74656b45-890e-4f31-8ab0-ef5fb7708e2d,Gourav Arora,4,2026-01-04 23:20:37,good,0,4.99.0,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",2026-01-04 23:22:35
8a7a803d-ae37-4748-8757-5ba038878b33,Manish Kumar,2,2026-01-04 23:20:21,average,0,4.99.0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2026-01-04 23:22:34
c64090cd-d850-48ba-979f-11597be3cdad,Sahil Singh,2,2026-01-04 23:19:10,good,0,4.99.0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2026-01-04 23:22:36
23a5d821-18e7-41b1-883f-7d1814e44e72,pratiksha chavan,1,2026-01-04 23:18:57,I honestly think Swiggy has some personal beef with me. whenever I place an order for food they always make sure they delay it also they keep creating some drama around it. I am very dissatisfied and disappointed.,0,4.99.0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2026-01-04 23:22:35
56dae398-cdb4-45d4-853b-67f5b06d5822,Rahul Bothra,1,2026-01-04 23:18:48,they send so many orders together so special items get melted or cold... worst,0,4.99.0,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",2026-01-04 23:22:36
c5d50695-6720-4aca-8186-218c2763d137,Shubham Ubale,5,2026-01-04 23:17:38,ok,0,4.99.1,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 23:22:33
415e5a7e-57e5-4b89-9e8c-aa4d4ec87121,SATYAJIT PRADHAN,5,2026-01-04 23:15:00,🥰,0,4.92.0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2026-01-04 23:22:36
c81eddf9-d7ea-4cf4-b839-d36ce396ed33,Rajeshwari Singh,5,2026-01-04 23:13:42,Very nice experience....would like to suggest others also to use this app.,0,4.99.0,We are happy to hear such positive feedback. 🙂,2026-01-04 23:22:34
cbbd15de-a3e5-4d5d-8ba3-35baac15a2ef,Sunil Kumar,5,2026-01-04 23:10:39,very good,0,4.95.3,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2026-01-04 23:12:42
a5ddba7c-2bd5-440f-8081-0dbd73af84b8,Metilda,5,2026-01-04 23:09:24,Very Good,0,4.78.2,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2026-01-04 23:12:41
466d2520-a9ae-4e93-b2ab-9d3658e16ed9,Tapan Nayak,5,2026-01-04 23:09:19,good,0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-04 23:12:39
448662c2-049e-4173-a937-b069f4e65410,King khan King khan,5,2026-01-04 23:04:55,good,0,4.99.0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2026-01-04 23:12:41
d7ebbf8a-6d9e-41f0-b192-f5d91edb1bc3,Rikynjoh Bina,5,2026-01-04 23:03:31,good,0,4.99.0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2026-01-04 23:12:41
edb76ed1-36bb-4c77-98e2-e9baa9dd98cc,Raj kumar,5,2026-01-04 23:02:23,ok,0,4.99.0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2026-01-04 23:12:40
b542d2a7-3ed1-455d-ae85-94ce7d0ba0af,Drfaizan Qadri,5,2026-01-04 23:00:00,good,0,4.99.0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2026-01-04 23:02:22
a1150d67-57d9-4b97-a721-2d90814c4dc1,Vishal Kashyap,1,2026-01-04 22:58:29,bakvas app hay ... price jiyada rahta hay,0,4.99.1,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",2026-01-04 23:02:23
